ItemCode,ItemName,ManufacturerName,ManufacturerItemDescription,UnitQty,Quantity,UnitOfMeasure,ItemPrice,UnitOfMeasurePrice,NormalizedName,מחלקה
7290001216101,"טחינה 1 ק""ג מלאה אלא",לא ידוע,"טחינה 1 ק""ג מלאה אלא",יח',1.0,יח',31.9,31.9,טחינה מלאה אלא,לבדיקה ידנית
7702018980819,גל סירייס לעור רגיש,לא ידוע,גל סירייס לעור רגיש,מיליליטרים,200.0,"100 מ""ל",14.9,0.0745,סירייס לעור רגיש,לבדיקה ידנית
7290108356724,כיף מן 3 ב 1 מעושר ב,לא ידוע,כיף מן 3 ב 1 מעושר ב,מיליליטרים,700.0,"100 מ""ל",9.9,0.0141,כיף מעושר,לבדיקה ידנית
7290011668419,שמפו אובלפיחה לשיער,פנינה רוזנבלום,שמפו אובלפיחה לשיער,מיליליטרים,750.0,"100 מ""ל",10.9,0.0145,שמפו אובלפיחה לשיער,לבדיקה ידנית
7290011668433,שמפו לשיער צבוע שיאה,פנינה רוזנבלום,שמפו לשיער צבוע שיאה,מיליליטרים,750.0,"100 מ""ל",10.9,0.0145,שמפו לשיער צבוע שיאה,לבדיקה ידנית
7290109640310,גוש בסגנון פטה 250 ג,לא ידוע,גוש בסגנון פטה 250 ג,גרמים,250.0,100 גרם,17.1,0.0684,גוש בסגנון פטה,לבדיקה ידנית
7290017873008,גלילונית הקפאה זוג 2,לא ידוע,גלילונית הקפאה זוג 2,יח',1.0,יח',12.1,12.1,גלילונית הקפאה זוג,לבדיקה ידנית
41500745107,רוטב רד הוט באפלו לכ,לא ידוע,רוטב רד הוט באפלו לכ,גרמים,354.0,100 גרם,25.2,0.0712,רוטב הוט באפלו,לבדיקה ידנית
7290112343260,רוטב שמנת קלאסי 9%,לא ידוע,רוטב שמנת קלאסי 9%,מיליליטרים,260.0,"100 מ""ל",10.3,0.0396,רוטב שמנת קלאסי,לבדיקה ידנית
7290014204003,שמפו לשיער צבוע 750,פנינה רוזנבלום,שמפו לשיער צבוע 750,מיליליטרים,750.0,"100 מ""ל",10.9,0.0145,שמפו לשיער צבוע 750,לבדיקה ידנית
7290014204010,מרכך לשיער צבוע 750,פנינה רוזנבלום,מרכך לשיער צבוע 750,מיליליטרים,750.0,"100 מ""ל",10.9,0.0145,מרכך לשיער צבוע 750,לבדיקה ידנית
7290014204560,סבון נוזלי שלישיה 50,פנינה רוזנבלום,סבון נוזלי שלישיה 50,מיליליטרים,500.0,"100 מ""ל",12.7,0.0254,סבון נוזלי שלישיה,לבדיקה ידנית
8000070012783,קפה אורו זהב לוואצה,לוואצה,קפה אורו זהב לוואצה,גרמים,250.0,100 גרם,39.3,0.1572,קפה אורו זהב לוואצה,לבדיקה ידנית
8000070032835,קפה לוואצה מאטינו 25,לוואצה,קפה לוואצה מאטינו 25,גרמים,250.0,100 גרם,29.7,0.1188,קפה לוואצה מאטינו,לבדיקה ידנית
8000070038868,קפה קרמה גוסטו לוואצ,לוואצה,קפה קרמה גוסטו לוואצ,גרמים,250.0,100 גרם,29.2,0.1168,קפה קרמה גוסטו לוואצ,לבדיקה ידנית
8000320010088,צ'יריו רוטב עגבניות,לא ידוע,צ'יריו רוטב עגבניות,גרמים,680.0,100 גרם,11.1,0.0163,יריו רוטב עגבניות,לבדיקה ידנית
7290000000100,עגבניה,לא ידוע,עגבניה,קילוגרמים,1.0,"ק""ג",6.9,6.9,עגבניה,לבדיקה ידנית
7290000000101,מלפפון,ביכורי השקמה,מלפפון,קילוגרמים,1.0,"ק""ג",7.9,7.9,מלפפון,לבדיקה ידנית
7290000000102,גזר ארוז,ביכורי השקמה,גזר ארוז,קילוגרמים,1.0,"ק""ג",2.9,2.9,גזר ארוז,לבדיקה ידנית
7290000000103,פלפל כהה,ביכורי השקמה,פלפל כהה,קילוגרמים,1.0,"ק""ג",5.9,5.9,פלפל כהה,לבדיקה ידנית
7290000000104,פלפל אדום,ביכורי השקמה,פלפל אדום,קילוגרמים,1.0,"ק""ג",6.9,6.9,פלפל אדום,לבדיקה ידנית
7290000000105,פלפל בהיר,ביכורי השקמה,פלפל בהיר,קילוגרמים,1.0,"ק""ג",6.9,6.9,פלפל בהיר,לבדיקה ידנית
7290000000106,חציל,ביכורי השקמה,חציל,קילוגרמים,1.0,"ק""ג",4.9,4.9,חציל,לבדיקה ידנית
7290003353767,קוביות לקדרה DEVESA,לא ידוע,קוביות לקדרה DEVESA,קילוגרמים,1.0,"ק""ג",79.9,79.9,קוביות לקדרה devesa,לבדיקה ידנית
7290000000107,קישוא ירוק,ביכורי השקמה,קישוא ירוק,קילוגרמים,1.0,"ק""ג",7.9,7.9,קישוא ירוק,לבדיקה ידנית
7290120127166,גליל מפה אלבד ורוד 1,לא ידוע,גליל מפה אלבד ורוד 1,יח',1.0,יח',29.2,29.2,גליל מפה אלבד ורוד,לבדיקה ידנית
7290019014508,מרכך כביסה מרוכז אור,לא ידוע,מרכך כביסה מרוכז אור,יחידה,0.0,יחידה,19.9,0.0,מרכך כביסה מרוכז אור,לבדיקה ידנית
7290000000108,בצל יבש,ביכורי השקמה,בצל יבש,קילוגרמים,1.0,"ק""ג",3.9,3.9,בצל יבש,לבדיקה ידנית
7290000000109,כרוב לבן,ביכורי השקמה,כרוב לבן,קילוגרמים,1.0,"ק""ג",3.9,3.9,כרוב לבן,לבדיקה ידנית
7290000000110,כרוב אדום,ביכורי השקמה,כרוב אדום,קילוגרמים,1.0,"ק""ג",3.9,3.9,כרוב אדום,לבדיקה ידנית
7290000000111,תפוח אדמה לבן ארוז,ביכורי השקמה,תפוח אדמה לבן ארוז,קילוגרמים,1.0,"ק""ג",4.9,4.9,תפוח אדמה לבן ארוז,לבדיקה ידנית
7290000000112,צנונית,ביכורי השקמה,צנונית,יח',1.0,יח',4.9,4.9,צנונית,לבדיקה ידנית
6009821120564,ענבים לבנים יבוא 500,לא ידוע,ענבים לבנים יבוא 500,גרמים,500.0,100 גרם,15.9,0.0318,ענבים לבנים יבוא 500,לבדיקה ידנית
7290000000113,אגס,ביכורי השקמה,אגס,קילוגרמים,1.0,"ק""ג",10.9,10.9,אגס,לבדיקה ידנית
7290104966453,נטורל פורמולה שמפו ק,לא ידוע,נטורל פורמולה שמפו ק,מיליליטרים,400.0,"100 מ""ל",29.9,0.0747,נטורל פורמולה שמפו,לבדיקה ידנית
7290120120303,בובת סקוויז חד קרן H,לא ידוע,בובת סקוויז חד קרן H,יח',1.0,יח',9.9,9.9,בובת סקוויז קרן h,לבדיקה ידנית
7290000000114,תפוח עץ סטרקינג (אדו,ביכורי השקמה,תפוח עץ סטרקינג (אדו,קילוגרמים,1.0,"ק""ג",8.9,8.9,תפוח סטרקינג אדו,לבדיקה ידנית
7290000000115,תפוח עץ מוזהב,ביכורי השקמה,תפוח עץ מוזהב,קילוגרמים,1.0,"ק""ג",8.9,8.9,תפוח מוזהב,לבדיקה ידנית
7290116536934,בדין אקסטרה פלוס זר,לא ידוע,בדין אקסטרה פלוס זר,מיליליטרים,960.0,"100 מ""ל",15.9,0.0166,בדין אקסטרה פלוס,לבדיקה ידנית
5029053579986,קלינקס בלסאם ממחטות,לא ידוע,קלינקס בלסאם ממחטות,יח',1.0,יח',17.1,17.1,קלינקס בלסאם ממחטות,לבדיקה ידנית
7290000000116,תפוח עץ ירוק גרנד סמ,ביכורי השקמה,תפוח עץ ירוק גרנד סמ,קילוגרמים,1.0,"ק""ג",9.9,9.9,תפוח ירוק גרנד,לבדיקה ידנית
7290000000117,לימון,ביכורי השקמה,לימון,קילוגרמים,1.0,"ק""ג",4.9,4.9,לימון,לבדיקה ידנית
3770012061326,מארז יוגורט פרימיום,לא ידוע,מארז יוגורט פרימיום,גרמים,500.0,100 גרם,13.9,0.0278,יוגורט פרימיום,לבדיקה ידנית
7290000000120,קיווי,ביכורי השקמה,קיווי,קילוגרמים,1.0,"ק""ג",15.9,15.9,קיווי,לבדיקה ידנית
7290000000121,קלמנטינה,ביכורי השקמה,קלמנטינה,קילוגרמים,1.0,"ק""ג",6.9,6.9,קלמנטינה,לבדיקה ידנית
7290000000122,תפוז,ביכורי השקמה,תפוז,קילוגרמים,1.0,"ק""ג",4.9,4.9,תפוז,לבדיקה ידנית
7290000000123,חסה רגילה,ביכורי השקמה,חסה רגילה,יח',1.0,יח',2.85,2.85,חסה רגילה,לבדיקה ידנית
7290000000130,כרוב סיני,ביכורי השקמה,כרוב סיני,יח',1.0,יח',6.9,6.9,כרוב סיני,לבדיקה ידנית
7290000000132,פלפל חריף,ביכורי השקמה,פלפל חריף,קילוגרמים,1.0,"ק""ג",7.9,7.9,פלפל חריף,לבדיקה ידנית
7290000000133,שום יבש,ביכורי השקמה,שום יבש,יח',1.0,יח',3.9,3.9,שום יבש,לבדיקה ידנית
7290000000134,בננה,ביכורי השקמה,בננה,קילוגרמים,1.0,"ק""ג",9.9,9.9,בננה,לבדיקה ידנית
7290016372373,רוטב עגבניות בלה איט,לא ידוע,רוטב עגבניות בלה איט,גרמים,280.0,100 גרם,9.9,0.0354,רוטב עגבניות בלה איט,לבדיקה ידנית
7290000000135,אבוקדו,ביכורי השקמה,אבוקדו,קילוגרמים,1.0,"ק""ג",7.9,7.9,אבוקדו,לבדיקה ידנית
7290111566240,טבעול שניצל דק צ'לי,לא ידוע,טבעול שניצל דק צ'לי,גרמים,564.0,100 גרם,29.9,0.053,טבעול שניצל,לבדיקה ידנית
7290000000136,אשכולית צהובה,ביכורי השקמה,אשכולית צהובה,קילוגרמים,1.0,"ק""ג",4.9,4.9,אשכולית צהובה,לבדיקה ידנית
7290008336772,גידים בקר חלק,טיבון ויל,גידים בקר חלק,קילוגרמים,1.0,"ק""ג",59.9,59.9,גידים בקר חלק,לבדיקה ידנית
7290116516974,גרביים חמות (2) גבר,לא ידוע,גרביים חמות (2) גבר,יח',1.0,יח',20.0,20.0,גרביים חמות גבר,לבדיקה ידנית
8000500391228,קינדריני 250גר,לא ידוע,קינדריני 250גר,גרמים,250.0,100 גרם,18.1,0.0724,קינדריני 250גר,לבדיקה ידנית
7290118662952,מדבקות די3 מעוצבות,לא ידוע,מדבקות די3 מעוצבות,יח',1.0,יח',4.9,4.9,מדבקות די3 מעוצבות,לבדיקה ידנית
7290116053141,כוס זכוכית עם ידית 6,לא ידוע,כוס זכוכית עם ידית 6,יח',1.0,יח',19.1,19.1,כוס זכוכית ידית,לבדיקה ידנית
7290110552237,"דנונה פרו 20 גרם לל""",לא ידוע,"דנונה פרו 20 גרם לל""",מיליליטרים,200.0,"100 מ""ל",5.9,0.0295,דנונה פרו,לבדיקה ידנית
4610082660083,"שוקולד חלב ללת""ס שקד",לא ידוע,"שוקולד חלב ללת""ס שקד",יח',1.0,יח',14.9,14.9,שוקולד חלב ללת שקד,לבדיקה ידנית
5290074002221,מיץ תפוזים 100% 1לי,לא ידוע,מיץ תפוזים 100% 1לי,מטרים,1000.0,100 מ'ל,11.7,0.0117,מיץ תפוזים 100 1לי,לבדיקה ידנית
812130021103,טרוביה ממתיק נוזלי ט,לא ידוע,טרוביה ממתיק נוזלי ט,יחידה,0.0,יחידה,24.8,0.0,טרוביה ממתיק נוזלי,לבדיקה ידנית
7290118666516,צלחת PEARL פרל 7' שק,לא ידוע,צלחת PEARL פרל 7' שק,יחידה,0.0,יחידה,14.1,0.0,צלחת pearl פרל,לבדיקה ידנית
7290111872983,נרות ג'מבו מאויירים-,לא ידוע,נרות ג'מבו מאויירים-,יחידה,0.0,יחידה,5.9,0.0,נרות מבו מאויירים,לבדיקה ידנית
7290018493144,קמיל אל סבון 1 ליטר,לא ידוע,קמיל אל סבון 1 ליטר,ליטרים,1.0,ליטר,15.9,15.9,קמיל סבון,לבדיקה ידנית
7290119370184,עד חצות טייני תחתית,לא ידוע,עד חצות טייני תחתית,גרמים,100.0,100 גרם,15.7,0.157,חצות טייני תחתית,לבדיקה ידנית
7290001750025,פילה בורי ארוז טרי,לא ידוע,פילה בורי ארוז טרי,קילוגרמים,1.0,"ק""ג",84.9,84.9,פילה בורי ארוז טרי,לבדיקה ידנית
7290019642176,ריבת חלב 400גר,לא ידוע,ריבת חלב 400גר,גרמים,400.0,100 גרם,15.9,0.0398,ריבת חלב 400גר,לבדיקה ידנית
7290002684183,שוקיים עוף טרי ארוז,לא ידוע,שוקיים עוף טרי ארוז,קילוגרמים,1.0,"ק""ג",27.9,27.9,שוקיים עוף טרי ארוז,לבדיקה ידנית
7290111346187,נייר עיטוף לסנדוויץ,לא ידוע,נייר עיטוף לסנדוויץ,יח',1.0,יח',15.0,15.0,נייר עיטוף לסנדוויץ,לבדיקה ידנית
7290001680261,מנגו ללא סוכר,לא ידוע,מנגו ללא סוכר,קילוגרמים,1.0,"ק""ג",120.0,120.0,מנגו סוכר,לבדיקה ידנית
7290003959068,פלפלים חריפים 200 גר,לא ידוע,פלפלים חריפים 200 גר,גרמים,200.0,100 גרם,10.9,0.0545,פלפלים חריפים 200,לבדיקה ידנית
7290113560185,סנסודיין הלבנה עדינה,לא ידוע,סנסודיין הלבנה עדינה,מיליליטרים,100.0,"100 מ""ל",19.9,0.199,סנסודיין הלבנה עדינה,לבדיקה ידנית
7290118077961,"סט סכו""ם מעוצב 16 חל",לא ידוע,"סט סכו""ם מעוצב 16 חל",יח',1.0,יח',20.9,20.9,סכו מעוצב,לבדיקה ידנית
7290019642183,קרם עוגיות קרמל 400,לא ידוע,קרם עוגיות קרמל 400,גרמים,400.0,100 גרם,15.9,0.0398,קרם עוגיות קרמל 400,לבדיקה ידנית
7290019153696,סודה 1 ליטר בטעם לימ,לא ידוע,סודה 1 ליטר בטעם לימ,יח',1.0,יח',3.9,3.9,סודה לימ,לבדיקה ידנית
7290010154050,ממרח שיפקה כבוש ביטו,לא ידוע,ממרח שיפקה כבוש ביטו,גרמים,250.0,100 גרם,15.7,0.0628,ממרח שיפקה כבוש ביטו,לבדיקה ידנית
3083681143010,אפונת גן קפואה בונדו,לא ידוע,אפונת גן קפואה בונדו,גרמים,600.0,100 גרם,12.0,0.02,אפונת קפואה בונדו,לבדיקה ידנית
5290074002238,מיץ אננס 100% 1לי,לא ידוע,מיץ אננס 100% 1לי,מטרים,1000.0,100 מ'ל,11.7,0.0117,מיץ אננס 100 1לי,לבדיקה ידנית
5063270101490,ליפטון פירמידה תה יר,לא ידוע,ליפטון פירמידה תה יר,100 יח,50.0,100 יח,18.9,0.378,ליפטון פירמידה,לבדיקה ידנית
7509546678702,קולגייט טוטל אנטי טר,לא ידוע,קולגייט טוטל אנטי טר,מיליליטרים,100.0,"100 מ""ל",16.9,0.169,קולגייט טוטל אנטי,לבדיקה ידנית
6934931264658,קופסת אחסון מלבנית,לא ידוע,קופסת אחסון מלבנית,יח',1.0,יח',15.9,15.9,קופסת אחסון מלבנית,לבדיקה ידנית
7290118426516,פיטנס פריכיות דקות ת,לא ידוע,פיטנס פריכיות דקות ת,גרמים,120.0,100 גרם,9.9,0.0825,פיטנס פריכיות דקות,לבדיקה ידנית
7290616784039,טחינה פרימיום משומשו,לא ידוע,טחינה פרימיום משומשו,גרמים,500.0,100 גרם,14.1,0.0282,טחינה פרימיום משומשו,לבדיקה ידנית
7290121041041,קופסה אקריליק עגולה,לא ידוע,קופסה אקריליק עגולה,יחידה,0.0,יחידה,27.9,0.0,קופסה אקריליק עגולה,לבדיקה ידנית
7290118426530,פיטנס פריכיות דקות ת,לא ידוע,פיטנס פריכיות דקות ת,גרמים,120.0,100 גרם,9.9,0.0825,פיטנס פריכיות דקות,לבדיקה ידנית
7290018516355,"גוניור תפו""ע שיבולת",לא ידוע,"גוניור תפו""ע שיבולת",גרמים,190.0,100 גרם,6.0,0.0316,גוניור תפו שיבולת,לבדיקה ידנית
